"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SORD",756.914152376458,-0.0662023674198455,0.0885658576220119,-0.747493099455876,0.454765966630104,0.759038543412211
"AP001062.1",93.8353514852726,0.206873690350908,0.276863280333941,0.747205227437116,0.454939689141102,0.759187961735073
"AL451123.1",36.9185920742547,-0.27575333380119,0.369274623896378,-0.746743252735852,0.455218555736887,0.759210523215563
"CTBP1",3664.24443030987,0.0380673046525044,0.0509959623250781,0.746476836927621,0.455379418828993,0.759210523215563
"EEF1A1P6",922.455643066807,-0.0729009360204467,0.0976229854023759,-0.746759953303707,0.455208472922879,0.759210523215563
"LRRC46",33.1317970221481,0.293878341258044,0.393678260838608,0.746493699276227,0.45536923631675,0.759210523215563
"RPUSD2",216.011685606422,-0.139684571131565,0.187004832167956,-0.74695701449099,0.45508950854235,0.759210523215563
"TSPAN33",432.784389127919,-0.0861173008103932,0.115296500204803,-0.746920337195159,0.455111649028301,0.759210523215563
"UBTF",2113.05359648285,0.0435767124545739,0.0583722815165273,0.746530910261505,0.455346766512881,0.759210523215563
"USP16",570.708151004757,0.0742509195231989,0.0994760580584166,0.746420002686431,0.455413739746479,0.759210523215563
"ZNF143",289.171097188272,0.0998695999935632,0.133742463131053,0.74673067667149,0.4552261485029,0.759210523215563
"LCMT1-AS2",52.1402521491728,-0.240294367471766,0.322020291385659,-0.746208775968046,0.455541307562558,0.759223239992177
"N4BP2L1",107.068073946135,-0.169154196053011,0.226662847594014,-0.74628108597661,0.455497634545648,0.759223239992177
"OPA1",1826.58274949403,0.0455162999362185,0.0610042151779356,0.746117293755156,0.455596563376724,0.759223239992177
"USE1",218.295046073797,0.112127870622754,0.150291661376385,0.746068475096204,0.455626051687696,0.759223239992177
"TMF1",1388.02003105376,0.0550444557641121,0.0737908048133976,0.745952776952477,0.45569594201847,0.759254429166541
"SLC30A6",579.63978084563,-0.0744136495852442,0.0997824744589344,-0.74575871152473,0.455813185593623,0.759364499736423
"CEP72",100.939786006907,-0.167676023164965,0.224870129245245,-0.745657165439238,0.455874540873075,0.759381448628474
"ZNF93",74.4644431698217,0.20575959021264,0.276018331181347,0.745456250430898,0.455995949655489,0.759498417718735
"TBC1D22B",542.806857140176,0.0735589948422833,0.0986885476596,0.745365055892864,0.456051062628406,0.759504951870879
"LAMTOR1",1275.83575975304,0.0558331892889701,0.0749175304474751,0.745262009512111,0.456113342712772,0.759523419285005
"JUNB",4480.02180103131,-0.0330736114108461,0.0443884451556342,-0.745095064602597,0.456214252507436,0.759606201823907
"ATP6V1C2",55.8214659873966,-0.237297897719441,0.318599033106215,-0.744816754168648,0.456382505062078,0.75971583390621
"CHRAC1",576.341946375536,-0.0744304203599849,0.099924926993656,-0.744863394943589,0.45635430595154,0.75971583390621
"SMG7",1553.38577115405,-0.0528481575747899,0.070967807293337,-0.744677898196126,0.456466463474338,0.759770352094319
"AC020917.4",37.9826408945005,-0.300074925434215,0.403140848876469,-0.744342644191247,0.456669208537102,0.76000512005238
"AC034102.6",34.1817878572374,0.321550240487824,0.432141078039593,0.744086264482274,0.456824288465774,0.76000512005238
"ADAT1",455.277981555389,0.0800803389057976,0.107644042042605,0.743936565240668,0.456914852791483,0.76000512005238
"ANO8",635.035508148944,0.0757641153979425,0.101836666172146,0.743976784058011,0.456890520414256,0.76000512005238
"ATP5F1E",1645.09607813211,0.0477486052739435,0.0641673256910341,0.744126465607328,0.456799969501039,0.76000512005238
"FAM161B",183.620243506777,-0.133263544400318,0.179054227714472,-0.744263601599102,0.456717016964345,0.76000512005238
"AC016588.2",76.3292234144655,-0.192050729029817,0.258401853905129,-0.743225043193101,0.45734544385718,0.760196237381461
"ACIN1",4250.39355787619,-0.0402794426205845,0.0541697227960278,-0.743578525816975,0.457131498665618,0.760196237381461
"MAGED4",520.070468872628,0.290230950012414,0.390431055165479,0.74336030951586,0.457263567338551,0.760196237381461
"MRPL17",917.550598779966,0.0687740166213283,0.0925434166989638,0.743154068376842,0.457388408108398,0.760196237381461
"MRPL20-AS1",329.754408631901,0.100374244027531,0.135064809570559,0.74315615108534,0.457387147318916,0.760196237381461
"NDUFA9",805.160070903812,-0.0670546874183456,0.0901798779369999,-0.743565958973578,0.4571391037778,0.760196237381461
"SAMD14",66.6408956586336,-0.224420630462907,0.301899935437276,-0.743360975343879,0.457263164334129,0.760196237381461
"KIAA1549",833.942962050974,0.0635630162998304,0.0855703821284616,0.74281561819377,0.457593318407579,0.760451620207578
"AC006277.1",30.120497556745,-0.341890960072082,0.460701830456113,-0.74210896825306,0.458021316577421,0.760583667156153
"CMC4",201.718303908078,0.132379993956746,0.178387584396624,0.74209197015872,0.45803161461483,0.760583667156153
"DMAP1",616.365499142137,-0.072687865599044,0.0979299996135154,-0.742243090839472,0.457940065000983,0.760583667156153
"EXOSC9",254.341574254736,-0.109032602703788,0.146837895491107,-0.742537219967109,0.457761909645209,0.760583667156153
"MELTF",374.736042354754,0.0881032239490095,0.118705577832858,0.742199528930835,0.457966453955267,0.760583667156153
"PHACTR2",1153.07391181915,0.0626936897738605,0.0844698140529183,0.742202294118753,0.457964778833019,0.760583667156153
"SLTM",1517.73552988209,0.0478126242239726,0.0644133506423564,0.742278172881328,0.457918813604798,0.760583667156153
"AC007098.1",33.6532986036847,0.289033585668561,0.389892535728461,0.741316027321584,0.458501846092517,0.760617345693148
"CD3EAP",219.76181987165,0.119557172885802,0.161212423045791,0.74161265383278,0.458322054606048,0.760617345693148
"FAM189A2",31.1803902170516,0.310277610762436,0.418515676961464,0.741376315972521,0.458465300687879,0.760617345693148
"HOTAIR",31.4240281900297,-0.302494844425329,0.407834852171088,-0.741709157064465,0.458263570519373,0.760617345693148
"NUP54",469.015148701092,-0.0837930904817482,0.113018136630412,-0.741412776568465,0.458443200020085,0.760617345693148
"PLD1",434.72695136966,0.0819971913576828,0.110512482276518,0.74197221588521,0.458104169604758,0.760617345693148
"RNF13",498.79296272702,0.0806533250205594,0.10880026099383,0.741297164950124,0.458513280304611,0.760617345693148
"RNMT",1368.79423037422,-0.0604799347099498,0.081530181914415,-0.741810373653252,0.45820223448316,0.760617345693148
"UBIAD1",390.051963117666,0.0906922667429803,0.122341226023071,0.741305851601303,0.458508014509332,0.760617345693148
"MTA3",697.151116537085,0.0697355148073087,0.0940875495759955,0.741176862630295,0.458586210328042,0.76065328145748
"EFEMP1",636.752518943592,0.0726212693954075,0.0980302815645428,0.740804455892477,0.458812013049552,0.76069674563022
"FAM83F",367.595979095134,-0.0928261508324077,0.125287598655942,-0.740904541456825,0.458751321685418,0.76069674563022
"NAB1",1016.84566420885,0.0574420022932379,0.0775227998572284,0.740969139389022,0.458712152225969,0.76069674563022
"ZKSCAN8",841.122003832517,-0.0609609598700661,0.0822912218162473,-0.740795415654288,0.458817495224428,0.76069674563022
"SLC25A6",9625.43319224369,-0.0427576262686441,0.0577451926368718,-0.74045343544914,0.459024905581248,0.760870575813761
"TTC7A",937.239777151925,-0.058043418148462,0.0783846230457163,-0.740494957979314,0.45899971944221,0.760870575813761
"LINC01515",50.776339486957,-0.231657634042248,0.312916539912276,-0.740317639033053,0.459107280425227,0.760922108988951
"AKAP9",2140.60257602472,-0.0445886566107973,0.060255554395389,-0.739992471369733,0.459304562553795,0.761032360790859
"ARID4A",535.427192201091,-0.0754983242100029,0.102037027870208,-0.739911047840766,0.459353970369723,0.761032360790859
"MAGEH1",181.988370072141,0.128195746353256,0.173267970200967,0.739869845560988,0.459378973056746,0.761032360790859
"YBEY",95.915608120688,-0.170801542882123,0.230804906568949,-0.740025614798179,0.459284451966339,0.761032360790859
"ABHD16A",590.184461982622,0.0760696721694742,0.102863674296569,0.739519297649778,0.459591726086111,0.761145780173466
"CDK17",931.923485704624,0.0607963683418049,0.0822186522287508,0.739447396591418,0.459635370784666,0.761145780173466
"NIPSNAP1",1902.48642612406,-0.0426883607022621,0.0577323053836945,-0.739418951288211,0.459652638023472,0.761145780173466
"PHKB",1961.78403158822,-0.0455605602755445,0.0616041850803882,-0.739569238941994,0.459561412562255,0.761145780173466
"FTH1P23",45.482031985494,-0.240411503961838,0.325215999811629,-0.739236397044084,0.459763463125226,0.761244336836177
"DAGLB",573.250796796952,-0.0729933216532979,0.0987786957287765,-0.73895814390707,0.459932413920864,0.761439101243456
"HNRNPLL",491.397234014021,0.0770811743526655,0.104343017682775,0.738728628560552,0.460071798067798,0.761455863437161
"NNT-AS1",324.79025352464,0.092951476294674,0.125824726610211,0.738737756868932,0.460066254015594,0.761455863437161
"PIGN",698.914209332052,-0.0675431684413848,0.0914366725734195,-0.738687952442175,0.460096503047391,0.761455863437161
"HIPK2",31814.7591816696,0.0322883413700589,0.04372517857107,0.738438181963697,0.460248219502846,0.76162199785453
"RPS6KL1",98.2733380450621,-0.185298140660865,0.251049771707064,-0.738093245020269,0.460457788314265,0.761798863204588
"WASH9P",177.18605150933,0.150185367409772,0.203468078008243,0.738127419691295,0.460437022876217,0.761798863204588
"UTP25",525.561275891684,0.0802798354007273,0.108782549316508,0.73798450123787,0.460523867410547,0.761823237905038
"AC080038.3",62.6437900415711,-0.270056122157531,0.366010436594507,-0.737837217622073,0.460613374023995,0.761886357903457
"SOGA1",2114.15359237963,0.0544592828539953,0.0738269198509107,0.737661586911289,0.460720120337007,0.761977976305893
"SMIM5",60.249678227294,-0.20823418112271,0.282419215728082,-0.737322991942591,0.460925953472188,0.762233434202726
"SPATA7",168.554364231342,-0.132056318515912,0.179137406525789,-0.737178912417159,0.461013555537194,0.762293338181807
"RSKR",91.3891795629323,-0.172470211321373,0.234005251825736,-0.737035643327406,0.461100674074227,0.762352429378127
"ZDHHC18",741.22647825867,-0.0714472636862619,0.0969942864078794,-0.736613117455317,0.461357655610964,0.76269231602227
"SRPK1",1938.86007847152,-0.0441307912188571,0.0599193967001167,-0.736502595974421,0.461424888315803,0.762718479048748
"AC024293.1",462.518257864565,0.0829659338928043,0.112666540542521,0.736384852976759,0.461496520052858,0.762723027452488
"SPOUT1",696.726179547325,0.0704649358362753,0.0957060842057496,0.736263910712189,0.461570104606067,0.762723027452488
"STAG3L5P-PVRIG2P-PILRB",574.380044858485,0.0811597862144578,0.110234815053714,0.7362445900137,0.461581860449949,0.762723027452488
"GNL2",797.6588200401,-0.0654038943490312,0.0888632719506889,-0.736005921381383,0.461727094207364,0.762878050863548
"ARHGEF37",298.513389748037,0.097000448663635,0.131854873487735,0.735660701025647,0.461937211569004,0.763082873913331
"CAND1",3127.22016924144,-0.0397185753321359,0.0539923603802479,-0.735633246118764,0.461953924209041,0.763082873913331
"NDUFAF6",127.939548522323,-0.157198687688281,0.213810721338318,-0.735223597321585,0.462203330027493,0.763272681358525
"SCUBE3",31.1378075561241,-0.328908566920077,0.447275624085066,-0.735359919496805,0.462120324875201,0.763272681358525
"ZNF618",1664.56849227915,0.0444855519564189,0.0605088339494963,0.735191030016357,0.462223161151604,0.763272681358525
"AC132872.3",48.3171745297886,-0.260490662439485,0.354436750532188,-0.734942587212971,0.462374460405757,0.763285780525423
"CLIC4",6707.58634448643,0.0318880959907505,0.0433896169494193,0.734924579489223,0.462385428008526,0.763285780525423
"SUPT5H",3524.77925192194,0.03521606255856,0.0479081216860326,0.735075000212899,0.46229381873611,0.763285780525423
"TBX3",315.357713930645,0.0993845735649272,0.135246980350054,0.734837652624068,0.462438372850522,0.763288256533896
"AC019117.1",110.325033361244,0.158321763951684,0.215498949410929,0.734675340109362,0.462537242140291,0.763328491164883
"C2orf27A",151.91265810236,-0.133304656924448,0.18149687875215,-0.734473550404616,0.462660174579318,0.763328491164883
"CDK3",50.7732997960356,-0.25157458018432,0.342513062164143,-0.734496309702074,0.462646308461013,0.763328491164883
"TMEM69",360.81306731075,0.0929667861537032,0.126578450631834,0.734459820685484,0.462668539532641,0.763328491164883
"ATG4B",1098.20973624655,-0.0577456111115324,0.0786392375518713,-0.734310414358261,0.462759572117627,0.763393792696156
"TRIM4",943.206461283887,0.0598497877470472,0.0815250454742217,0.734127621749953,0.462870960394311,0.763492655849961
"RABGGTA",471.253265298705,-0.0853352965458561,0.116262624889086,-0.733987355156185,0.462956444742908,0.763548773971824
"AC015799.1",30.7346550055549,-0.297171034469181,0.405012723424379,-0.733732589822371,0.463111731938679,0.763559438569636
"ACTR8",624.442168055766,0.0698413099063676,0.0951724035125807,0.733839929734835,0.463046301468107,0.763559438569636
"DCTN3",567.59970056307,0.0726557892319698,0.099080389648609,0.733301407974325,0.463374616491272,0.763559438569636
"MGRN1",3726.52699920738,0.0333063637205375,0.0454183000245601,0.733324754614922,0.463360380295609,0.763559438569636
"RTN3",2639.43089241108,-0.0412290977514399,0.056212750615931,-0.733447434962475,0.463285576903178,0.763559438569636
"SSR4P1",30.3360680856633,0.30849411731357,0.420450902924602,0.733722094940754,0.463118129509852,0.763559438569636
"ST3GAL3",354.186275863155,-0.0904852262977769,0.123391377856287,-0.733318874217972,0.463363965991165,0.763559438569636
"WHRN",331.896894590494,-0.0957881780285371,0.13062390498487,-0.733312773336793,0.463367686147954,0.763559438569636
"MEGF8",4582.11910690432,0.03611082431806,0.0492625366782023,0.733028113309447,0.463541282845383,0.763559481357292
"PIK3IP1",268.110965713591,0.108432956378324,0.147901629906088,0.73314240314441,0.463471580129448,0.763559481357292
"PSMA6",1091.94129575519,0.0793116498655812,0.108194417788471,0.733047522106383,0.463529445459243,0.763559481357292
"ZNF558",364.346442434157,-0.086451123944292,0.117947327496834,-0.73296382189425,0.463580495252846,0.763559481357292
"PHF1",832.153857347071,-0.0654546349555507,0.0893175958931804,-0.732830236875513,0.463661976894475,0.763608918990268
"ERMARD",205.599990071471,-0.113422588958285,0.154811741097275,-0.732648493934431,0.463772845795888,0.763621985692331
"RASSF9",155.10595168,0.136138281493939,0.185816019059089,0.732650942493004,0.46377135200015,0.763621985692331
"AGPAT5",716.357573447794,-0.0655247185567989,0.0894742600390298,-0.73233037667164,0.463966942852294,0.76385680549262
"DNAH5",200.60495973913,0.120925762321956,0.165177932126151,0.732093935100253,0.464111235346269,0.763956122089931
"PDCD5",881.613128545651,-0.0607404717363935,0.0829812325325487,-0.731978423103906,0.464181737591206,0.763956122089931
"ZBTB11",754.629187617557,0.0626415788617897,0.0855712045020752,0.732040401047183,0.464143908881675,0.763956122089931
"AC015674.1",96.2485074598772,-0.189626920159351,0.25929561207369,-0.731315577008145,0.464586418065214,0.764095509928456
"ERC2",66.6456412725617,0.197178849441452,0.269546078920935,0.731521861608271,0.464460456257907,0.764095509928456
"MNX1",46.6519276212182,-0.254668358747065,0.348236613094964,-0.731308395414519,0.464590803642856,0.764095509928456
"PLCB1",80.1792620497707,0.179353349275752,0.245269790399973,0.731249245915169,0.464626925293154,0.764095509928456
